collision_index,collision_year,collision_ref_no,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre_historic,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane_historic,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver_historic,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,generic_make_model,driver_imd_decile,lsoa_of_driver,escooter_flag,driver_distance_banding
2024131488764,2024,131488764,1,9,0,-1,9,5,3,-1,0,8,0,0,0,0,1,1,-1,1,1,42,7,1798,8,11,TOYOTA MODEL MISSING,1,E01010843,0,1
2024131517195,2024,131517195,1,10,0,-1,19,1,1,-1,0,0,0,0,0,0,1,1,-1,6,2,36,7,-1,-1,-1,TOYOTA MODEL MISSING,1,E01010824,0,1
2024131443957,2024,131443957,1,9,0,-1,4,1,4,-1,0,8,0,0,0,0,1,1,-1,7,2,38,7,1798,8,12,TOYOTA MODEL MISSING,1,E01011101,0,1
2024131402733,2024,131402733,1,9,0,-1,9,5,1,-1,0,0,0,0,0,0,1,1,-1,6,1,41,7,2362,8,14,TOYOTA MODEL MISSING,1,E01011030,0,1
2024131512856,2024,131512856,2,9,0,-1,4,7,3,-1,0,0,0,0,1,0,1,1,-1,9,1,43,7,1790,8,13,TOYOTA MODEL MISSING,2,E01011028,0,1
2024131522971,2024,131522971,3,5,0,-1,19,5,1,-1,0,1,0,0,1,4,1,1,-1,1,1,46,8,689,1,0,YAMAHA TENERE,6,E01011885,0,3
2024131444826,2024,131444826,2,9,0,-1,9,2,4,-1,0,1,0,0,0,0,3,1,-1,9,2,42,7,-1,3,1,AUDI Q4,6,E01011835,0,1
2024131525198,2024,131525198,2,9,0,-1,19,2,7,-1,0,8,0,0,0,0,4,1,-1,9,2,35,6,-1,3,1,AUDI Q4,2,E01010815,0,2
2024131464400,2024,131464400,2,9,0,-1,19,5,1,-1,0,0,1,0,1,0,1,1,-1,9,2,34,6,-1,3,0,AUDI Q4,10,E01027730,0,4
2024131393725,2024,131393725,2,9,0,-1,9,7,1,-1,0,1,0,0,0,0,1,1,-1,6,2,34,6,-1,3,2,AUDI Q4,9,E01010589,0,1
2024131414056,2024,131414056,1,9,0,-1,19,3,2,-1,0,1,0,0,0,0,3,1,-1,1,1,34,6,-1,3,1,AUDI Q4,4,E01032489,0,1
2024131482504,2024,131482504,1,9,0,-1,12,1,5,-1,9,0,0,0,7,10,3,1,-1,9,1,20,4,1399,1,15,CHEVROLET AVEO,3,E01011249,0,1
2024131431682,2024,131431682,2,9,0,-1,9,1,7,-1,0,5,0,0,0,0,4,1,-1,2,1,32,6,998,1,11,FORD FIESTA,10,E01011280,0,3
2024131483725,2024,131483725,1,9,0,-1,19,8,4,-1,0,8,0,0,7,0,1,1,-1,9,1,17,4,1388,1,19,FORD FIESTA,2,E01011814,0,1
2024131412996,2024,131412996,2,9,0,-1,5,2,1,-1,0,1,0,0,0,0,2,1,-1,9,2,39,7,998,1,5,FORD FIESTA,10,E01014992,0,5
2024131413562,2024,131413562,2,9,0,-1,19,5,1,-1,0,1,0,0,0,0,1,1,-1,9,2,59,9,1242,1,17,FORD FIESTA,6,E01011053,0,1
2024131520845,2024,131520845,1,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,9,1,19,4,998,1,7,FORD FIESTA,6,E01010639,0,4
2024131433700,2024,131433700,2,9,0,-1,9,4,2,-1,0,8,0,0,0,0,1,1,-1,9,1,28,6,1242,1,10,FORD FIESTA,9,E01011923,0,1
2024131460066,2024,131460066,2,9,0,-1,9,3,1,-1,0,8,0,0,0,0,1,1,-1,9,2,34,6,998,1,10,FORD FIESTA,9,E01011453,0,1
2024131444894,2024,131444894,2,9,0,-1,7,5,3,-1,0,5,0,0,0,0,4,1,-1,2,1,50,8,998,1,11,FORD FIESTA,2,E01011919,0,3
2024131507074,2024,131507074,1,9,0,-1,3,5,1,-1,0,1,0,0,0,0,2,1,-1,1,1,28,6,1399,2,15,FORD FIESTA,1,E01011863,0,4
2024131438804,2024,131438804,4,9,0,-1,2,0,0,-1,0,2,0,0,0,0,3,1,-1,6,-1,-1,-1,1242,1,12,FORD FIESTA,-1,-1,0,-1
2024131506582,2024,131506582,1,9,0,-1,5,3,7,-1,0,6,0,0,0,0,1,1,-1,9,2,54,8,1242,1,8,FORD FIESTA,1,E01033021,0,1
2024131464232,2024,131464232,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,998,1,7,FORD FIESTA,-1,-1,0,-1
2024131464865,2024,131464865,1,9,0,-1,2,0,0,-1,-1,0,0,0,0,0,3,1,-1,6,3,-1,-1,1388,1,16,FORD FIESTA,-1,-1,0,-1
2024131431950,2024,131431950,3,9,0,-1,3,8,3,-1,0,0,0,4,0,0,1,1,-1,6,1,42,7,998,1,9,FORD FIESTA,4,E01011462,0,2
2024131496383,2024,131496383,1,9,0,-1,19,8,4,-1,0,2,0,0,0,0,1,1,-1,9,1,20,4,1388,1,22,FORD FIESTA,4,E01011031,0,1
2024131478207,2024,131478207,2,9,0,-1,2,0,0,-1,-1,0,0,0,1,0,2,1,-1,6,-1,-1,-1,998,1,7,FORD FIESTA,-1,-1,0,-1
2024131449863,2024,131449863,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,1388,1,12,FORD FIESTA,-1,-1,0,-1
2024131507802,2024,131507802,1,9,0,-1,19,1,5,-1,0,0,5,4,0,0,1,1,-1,6,2,29,6,1596,1,11,FORD FIESTA,-1,-1,0,-1
2024131523447,2024,131523447,5,9,0,-1,2,0,0,-1,-1,0,0,0,0,0,1,1,-1,6,-1,-1,-1,999,1,4,FORD FIESTA,-1,-1,0,-1
2024131421730,2024,131421730,1,9,0,-1,19,1,1,-1,0,0,1,1,0,0,2,1,-1,6,2,42,7,1242,1,9,FORD FIESTA,9,E01010642,0,1
2024131499241,2024,131499241,1,9,0,-1,19,1,1,-1,0,0,0,0,0,0,1,2,-1,6,-1,-1,-1,999,1,2,FORD FIESTA,-1,-1,0,-1
2024131485928,2024,131485928,1,9,0,-1,19,4,8,-1,0,0,1,0,1,2,1,1,-1,9,1,20,4,1560,2,15,FORD FIESTA,4,E01011395,0,1
2024131450437,2024,131450437,1,9,0,-1,19,3,7,-1,0,8,0,0,0,0,1,1,-1,6,1,17,4,998,1,1,FORD FIESTA,1,E01011348,0,1
2024131530833,2024,131530833,1,9,0,-1,19,8,4,-1,0,8,0,0,0,0,2,1,-1,6,1,87,11,1242,1,12,FORD FIESTA,5,E01010604,0,1
2024131399869,2024,131399869,2,9,0,-1,9,1,3,-1,0,8,0,0,0,0,3,2,-1,2,1,20,4,998,1,6,FORD FIESTA,2,E01007533,0,3
2024131424280,2024,131424280,2,9,0,-1,19,3,7,-1,0,0,0,0,7,11,1,1,-1,6,1,18,4,1399,2,15,FORD FIESTA,2,E01034261,0,1
2024131412474,2024,131412474,2,9,0,-1,19,1,1,-1,0,6,0,0,0,0,1,1,-1,6,2,28,6,998,1,10,FORD FIESTA,6,E01010786,0,2
2024131520711,2024,131520711,1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,998,1,7,FORD FIESTA,-1,-1,0,-1
2024131522763,2024,131522763,2,9,0,-1,2,0,0,-1,0,8,0,0,0,0,2,1,-1,1,2,43,7,-1,-1,-1,FORD FIESTA,2,E01011220,0,1
2024131470937,2024,131470937,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,1,1,-1,6,1,32,6,1242,1,15,FORD FIESTA,1,E01034583,0,1
2024131533314,2024,131533314,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,4,1,-1,9,1,17,4,1388,1,16,FORD FIESTA,5,E01010991,0,1
2024131491003,2024,131491003,2,9,0,-1,11,1,7,-1,0,0,0,0,0,0,2,2,-1,6,1,76,11,998,1,10,FORD FIESTA,10,E01011461,0,1
2024131407360,2024,131407360,1,9,0,-1,5,2,8,-1,0,8,0,0,0,0,3,1,-1,6,2,31,6,1388,1,20,FORD FIESTA,6,E01010594,0,1
2024131446198,2024,131446198,1,9,0,-1,19,2,6,-1,0,0,0,0,0,0,3,1,-1,9,2,20,4,1388,1,14,FORD FIESTA,9,E01013397,0,3
2024131507083,2024,131507083,2,9,0,-1,19,3,7,-1,0,8,0,0,0,0,2,1,-1,9,2,35,6,998,1,7,FORD FIESTA,4,E01011208,0,1
2024131527479,2024,131527479,1,9,0,-1,9,5,3,-1,0,0,0,0,0,0,3,1,-1,9,1,26,6,1242,1,16,FORD FIESTA,8,E01011930,0,1
2024131491305,2024,131491305,1,9,0,-1,4,6,2,-1,0,8,0,0,0,0,2,1,-1,6,1,72,10,998,1,5,FORD FIESTA,3,E01011249,0,3
2024131474735,2024,131474735,1,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,9,2,18,4,998,1,6,FORD FIESTA,9,E01011311,0,2
2024131497098,2024,131497098,2,9,0,-1,4,2,6,-1,0,2,0,0,0,0,3,1,-1,9,1,48,8,1242,1,10,FORD FIESTA,1,E01011371,0,1
2024131481139,2024,131481139,1,9,0,-1,19,7,3,-1,0,8,0,0,0,0,1,1,-1,9,1,38,7,998,1,8,FORD FIESTA,5,E01011830,0,3
2024131462395,2024,131462395,2,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,9,2,29,6,1242,1,17,FORD FIESTA,2,E01010942,0,1
2024131416190,2024,131416190,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,4,1,-1,6,3,-1,-1,998,1,7,FORD FIESTA,-1,-1,0,-1
2024131439246,2024,131439246,1,9,0,-1,9,1,3,-1,0,8,0,0,0,0,4,1,-1,9,2,47,8,998,1,8,FORD FIESTA,8,E01032496,0,1
2024131464205,2024,131464205,1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,1388,1,14,FORD FIESTA,-1,-1,0,-1
2024131416981,2024,131416981,1,9,0,-1,9,8,4,-1,0,8,0,0,0,0,4,1,-1,9,1,19,4,998,1,7,FORD FIESTA,7,E01011511,0,1
2024131474681,2024,131474681,1,9,0,-1,4,1,5,-1,0,8,0,4,0,0,1,1,-1,6,1,82,11,998,1,4,FORD FIESTA,7,E01010876,0,1
2024131491493,2024,131491493,1,9,0,-1,9,1,3,-1,0,1,5,0,0,0,4,1,-1,9,2,19,4,1388,1,13,FORD FIESTA,1,E01011901,0,1
2024131494513,2024,131494513,1,9,0,-1,19,1,3,-1,0,1,0,0,0,0,3,1,-1,9,1,86,11,998,1,10,FORD FIESTA,7,E01011561,0,2
2024131519197,2024,131519197,2,9,0,-1,2,0,0,-1,0,0,0,0,0,0,2,1,-1,6,-1,-1,-1,998,1,8,FORD FIESTA,-1,-1,0,-1
2024131424083,2024,131424083,1,9,0,-1,19,1,5,-1,0,8,0,0,7,11,1,1,-1,9,1,47,8,1388,1,12,FORD FIESTA,1,E01011374,0,1
2024131403169,2024,131403169,2,9,0,-1,2,0,0,-1,0,0,0,4,0,0,3,1,-1,6,-1,-1,-1,998,1,7,FORD FIESTA,-1,-1,0,-1
2024131408341,2024,131408341,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,1388,1,20,FORD FIESTA,-1,-1,0,-1
2024131421370,2024,131421370,1,9,0,-1,19,4,8,-1,0,0,0,0,0,0,1,1,-1,6,1,-1,-1,1242,1,13,FORD FIESTA,-1,-1,0,-1
2024131454478,2024,131454478,2,9,0,-1,19,5,1,-1,0,8,0,0,0,0,2,1,-1,9,1,27,6,1242,1,16,FORD FIESTA,2,E01010619,0,1
2024131406780,2024,131406780,2,9,0,-1,8,5,1,-1,0,1,0,0,0,0,2,1,-1,6,2,44,7,998,1,1,FORD FIESTA,3,E01010703,0,2
2024131496480,2024,131496480,1,9,0,-1,19,7,7,-1,0,0,0,0,0,0,2,1,-1,9,2,19,4,1242,1,8,FORD FIESTA,1,E01011667,0,1
2024131519923,2024,131519923,2,9,0,-1,19,5,5,-1,0,1,0,0,0,0,1,1,-1,6,2,36,7,1084,1,6,FORD FIESTA,6,E01011214,0,1
2024131534696,2024,131534696,2,9,0,-1,2,0,0,-1,0,1,0,0,0,0,1,1,-1,6,-1,-1,-1,1596,1,13,FORD FIESTA,-1,-1,0,-1
2024131533142,2024,131533142,2,9,0,-1,19,4,8,-1,0,8,0,0,0,0,2,1,-1,9,2,22,5,1388,1,13,FORD FIESTA,1,E01011349,0,1
2024131465483,2024,131465483,1,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,9,2,77,11,1596,1,9,FORD FIESTA,3,E01011804,0,1
2024131441548,2024,131441548,1,9,0,-1,5,3,7,-1,0,0,0,0,0,0,0,1,-1,9,2,69,10,1242,1,10,FORD FIESTA,9,E01011457,0,1
2024131428995,2024,131428995,3,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,9,2,35,6,1388,1,15,FORD FIESTA,5,E01011388,0,1
2024131426300,2024,131426300,1,9,0,-1,19,8,4,-1,0,0,5,0,0,0,4,1,-1,6,2,17,4,998,1,9,FORD FIESTA,1,E01025381,0,1
2024131459171,2024,131459171,2,9,0,-1,4,7,3,-1,0,0,0,0,0,0,0,1,-1,6,1,72,10,1242,1,7,FORD FIESTA,3,E01010825,0,1
2024131519655,2024,131519655,1,9,0,-1,19,1,5,-1,0,8,1,11,1,11,1,1,-1,2,1,24,5,998,1,9,FORD FIESTA,2,E01011018,0,1
2024131495359,2024,131495359,1,9,0,-1,7,1,3,-1,0,0,0,0,0,0,1,1,-1,9,2,22,5,1242,1,15,FORD FIESTA,1,E01011284,0,3
2024131533425,2024,131533425,1,9,0,-1,9,3,8,-1,0,6,0,0,1,5,3,1,-1,9,2,86,11,998,1,4,FORD FIESTA,8,E01011459,0,1
2024131402780,2024,131402780,1,9,0,-1,19,7,3,-1,0,1,0,0,0,0,1,1,-1,2,2,26,6,998,1,7,FORD FIESTA,1,E01033697,0,1
2024131491446,2024,131491446,2,9,0,-1,19,5,1,-1,0,0,0,0,0,0,1,1,-1,6,1,74,10,1399,2,14,FORD FIESTA,7,E01011329,0,2
2024131488118,2024,131488118,3,9,0,-1,2,0,0,-1,0,8,0,0,0,0,3,1,-1,6,-1,-1,-1,998,1,10,FORD FIESTA,-1,-1,0,-1
2024131447914,2024,131447914,2,9,0,-1,19,3,7,-1,0,0,0,0,0,0,1,1,-1,9,1,21,5,999,1,4,FORD FIESTA,1,E01011466,0,1
2024131425506,2024,131425506,1,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,6,2,74,10,998,1,2,FORD FIESTA,10,E01011198,0,2
2024131419518,2024,131419518,1,9,0,-1,19,1,5,-1,0,0,0,10,0,0,1,1,-1,6,2,28,6,1596,1,16,FORD FIESTA,6,E01010909,0,2
2024131406250,2024,131406250,1,9,0,-1,19,5,1,-1,0,3,0,0,1,11,1,1,-1,9,1,20,4,998,1,10,FORD FIESTA,2,E01025069,0,4
2024131513076,2024,131513076,2,9,0,-1,19,2,6,-1,0,1,0,0,0,0,2,1,-1,6,2,60,9,1242,1,13,FORD FIESTA,1,E01011756,0,1
2024131413735,2024,131413735,1,9,0,-1,5,3,7,-1,0,8,0,0,1,10,1,1,-1,9,2,40,7,1388,1,13,FORD FIESTA,3,E01011691,0,2
2024131462473,2024,131462473,1,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,2,1,53,8,998,1,5,FORD FIESTA,6,E01010932,0,1
2024131483193,2024,131483193,1,9,0,-1,2,0,0,-1,-1,0,0,0,0,0,2,1,-1,2,1,23,5,1560,2,14,FORD FIESTA,3,E01011325,0,4
2024131504027,2024,131504027,1,9,0,-1,5,7,3,-1,0,4,0,0,0,0,1,1,-1,9,2,34,6,1242,1,14,FORD FIESTA,2,E01011853,0,3
2024131410350,2024,131410350,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,1242,1,15,FORD FIESTA,-1,-1,0,-1
2024131486125,2024,131486125,1,9,0,-1,19,1,1,-1,0,8,5,10,1,11,1,1,-1,9,1,32,6,998,1,6,FORD FIESTA,7,E01011383,0,1
2024131450472,2024,131450472,2,9,0,-1,9,7,3,-1,0,6,0,0,0,0,1,1,-1,9,1,43,7,1560,2,14,FORD FIESTA,2,E01011236,0,4
2024131504027,2024,131504027,2,9,0,-1,8,7,3,-1,0,4,0,0,0,0,2,1,-1,9,2,27,6,1596,1,12,FORD FIESTA,2,E01011814,0,1
2024131472643,2024,131472643,1,9,0,-1,19,8,4,-1,0,8,0,4,0,0,1,1,-1,9,1,19,4,1596,1,13,FORD FIESTA,6,E01010922,0,2
2024131459586,2024,131459586,2,9,0,-1,9,4,2,-1,0,0,0,0,0,0,3,1,-1,7,2,30,6,1242,1,8,FORD FIESTA,2,E01011926,0,1
2024131461323,2024,131461323,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,1,1,-1,9,2,78,11,1388,1,13,FORD FIESTA,9,E01008275,0,5
2024131481509,2024,131481509,3,9,0,-1,2,5,1,-1,0,0,5,0,0,0,2,1,-1,6,1,68,10,998,1,6,FORD FIESTA,8,E01012989,0,4
2024131493120,2024,131493120,2,9,0,-1,9,5,7,-1,0,8,0,0,0,0,3,1,-1,9,1,23,5,998,1,8,FORD FIESTA,1,E01010748,0,1
2024131416850,2024,131416850,2,9,0,-1,19,5,1,-1,0,0,0,0,0,0,2,1,-1,9,1,51,8,998,1,7,FORD FIESTA,1,E01010777,0,1
2024131441421,2024,131441421,1,9,0,-1,19,3,7,-1,0,0,1,7,0,0,1,1,-1,9,1,25,5,1388,1,13,FORD FIESTA,1,E01011471,0,1
2024131513613,2024,131513613,2,9,0,-1,19,1,5,-1,0,0,1,0,0,0,1,1,-1,6,-1,-1,-1,998,1,9,FORD FIESTA,-1,-1,0,-1
2024131469858,2024,131469858,1,9,0,-1,15,5,5,-1,0,1,0,0,0,0,1,1,-1,6,1,31,6,1496,1,5,FORD FIESTA,3,E01010781,0,1
2024131497075,2024,131497075,1,9,0,-1,2,0,0,-1,0,8,0,0,0,0,3,1,-1,1,1,21,5,998,1,6,FORD FIESTA,1,E01010995,0,1
2024131416850,2024,131416850,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,1,1,-1,9,1,79,11,999,1,2,FORD FIESTA,9,E01010576,0,1
2024131512770,2024,131512770,3,9,0,-1,2,0,0,-1,0,2,0,0,0,0,2,1,-1,6,-1,-1,-1,1399,2,14,FORD FIESTA,-1,-1,0,-1
2024131581680,2024,131581680,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,4,1,-1,6,1,31,6,998,1,9,FORD FIESTA,5,E01010818,0,1
2024131420732,2024,131420732,1,9,0,-1,19,3,7,-1,0,2,0,0,0,0,1,1,-1,6,3,-1,-1,1242,1,14,FORD FIESTA,-1,-1,0,-1
2024131462221,2024,131462221,1,9,0,-1,19,3,3,-1,0,0,0,0,0,0,1,1,-1,9,1,76,11,1388,1,13,FORD FIESTA,5,E01011798,0,1
2024131471816,2024,131471816,2,9,0,-1,19,5,1,-1,0,4,0,0,0,0,1,1,-1,6,-1,-1,-1,1399,2,17,FORD FIESTA,-1,-1,0,-1
2024131448564,2024,131448564,1,9,0,-1,19,3,7,-1,0,1,0,0,3,0,1,1,-1,9,1,20,4,1388,1,11,FORD FIESTA,5,E01035047,0,2
2024131453257,2024,131453257,1,9,0,-1,19,7,3,-1,0,0,1,0,5,0,3,1,-1,6,1,24,5,1399,2,14,FORD FIESTA,-1,-1,0,-1
2024131448764,2024,131448764,2,9,0,-1,9,5,3,-1,0,8,0,0,0,0,4,1,-1,6,2,23,5,1388,1,14,FORD FIESTA,3,E01011606,0,1
2024131449067,2024,131449067,1,9,0,-1,19,6,2,-1,0,0,0,0,7,4,1,1,-1,6,1,55,8,1242,1,15,FORD FIESTA,2,E01010799,0,1
2024131530446,2024,131530446,2,9,0,-1,11,3,1,-1,0,3,0,0,0,0,1,1,-1,6,2,21,5,998,1,7,FORD FIESTA,6,E01010644,0,1
2024131410362,2024,131410362,2,9,0,-1,19,1,5,-1,0,0,0,0,1,11,1,1,-1,6,2,74,10,1242,1,10,FORD FIESTA,3,E01010727,0,3
2024131530126,2024,131530126,2,9,0,-1,4,7,3,-1,0,1,0,0,0,0,1,1,-1,6,2,17,4,1242,1,12,FORD FIESTA,1,E01011625,0,2
2024131402948,2024,131402948,2,9,0,-1,9,1,7,-1,0,2,0,0,0,0,4,1,-1,7,1,41,7,998,1,6,FORD FIESTA,10,E01011562,0,1
2024131442112,2024,131442112,1,9,0,-1,19,1,5,-1,0,1,0,11,0,0,1,1,-1,2,2,38,7,1242,1,11,FORD FIESTA,3,E01011154,0,1
2024131445729,2024,131445729,1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,1388,1,16,FORD FIESTA,-1,-1,0,-1
2024131395457,2024,131395457,2,9,0,-1,8,7,3,-1,0,1,0,0,0,0,2,1,-1,6,1,72,10,1499,2,10,FORD FIESTA,7,E01011329,0,1
2024131397375,2024,131397375,1,9,0,-1,19,7,3,-1,0,8,0,0,0,0,3,1,-1,9,1,23,5,998,1,7,FORD FIESTA,4,E01010978,0,2
2024131530194,2024,131530194,2,9,0,-1,19,1,5,-1,0,8,0,0,0,0,1,1,-1,9,1,83,11,998,1,5,FORD FIESTA,10,E01034984,0,3
2024131418340,2024,131418340,1,9,0,-1,19,5,1,-1,0,2,0,0,0,0,1,1,-1,6,1,44,7,1399,2,11,FORD FIESTA,3,E01032498,0,1
2024131523387,2024,131523387,2,9,0,-1,9,3,7,-1,0,8,0,0,0,0,3,1,-1,9,1,19,4,998,1,11,FORD FIESTA,2,E01011900,0,1
2024131509442,2024,131509442,1,9,0,-1,19,1,1,-1,0,8,1,0,0,0,3,1,-1,9,2,33,6,1242,1,21,FORD FIESTA,1,E01032500,0,1
2024131486770,2024,131486770,2,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,9,2,44,7,1242,1,10,FORD FIESTA,6,E01011525,0,1
2024131405694,2024,131405694,2,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,6,2,24,5,1242,1,13,FORD FIESTA,1,E01011625,0,1
2024131418854,2024,131418854,3,9,0,-1,2,0,0,-1,0,1,0,0,0,0,1,1,-1,1,2,49,8,1399,2,13,FORD FIESTA,8,E01011848,0,1
2024131400622,2024,131400622,1,9,0,-1,9,1,1,-1,0,0,0,0,0,0,3,1,-1,9,2,48,8,1242,1,17,FORD FIESTA,2,E01010837,0,1
2024131460952,2024,131460952,2,9,0,-1,19,5,1,-1,0,1,0,0,0,0,3,1,-1,6,2,28,6,1399,2,13,FORD FIESTA,1,E01011475,0,1
2024131464404,2024,131464404,2,9,0,-1,2,0,0,-1,9,0,0,0,0,0,0,1,-1,6,-1,-1,-1,1242,1,11,FORD FIESTA,-1,-1,0,-1
2024131503020,2024,131503020,1,9,0,-1,19,4,8,-1,0,0,5,0,1,2,1,1,-1,6,1,30,6,1242,1,14,FORD FIESTA,1,E01010880,0,1
2024131533420,2024,131533420,1,9,0,-1,13,1,5,-1,0,8,0,0,0,0,1,1,-1,9,1,32,6,1596,1,13,FORD FIESTA,2,E01011104,0,1
2024131451965,2024,131451965,1,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,2,2,26,6,1242,1,15,FORD FIESTA,3,E01011225,0,1
2024131489837,2024,131489837,2,9,0,-1,19,5,1,-1,0,0,0,0,0,0,2,1,-1,2,1,25,5,1596,1,10,FORD FIESTA,4,E01011263,0,2
2024131573973,2024,131573973,2,9,0,-1,19,3,7,-1,0,3,0,0,0,0,1,1,-1,2,2,35,6,1242,1,15,FORD FIESTA,1,E01011148,0,1
2024131396531,2024,131396531,2,9,0,-1,19,3,7,-1,0,0,0,0,4,7,2,1,-1,9,2,64,9,998,1,6,FORD FIESTA,2,E01006786,0,4
2024131414832,2024,131414832,2,9,0,-1,19,5,1,-1,0,0,0,0,0,0,4,1,-1,9,1,68,10,1242,1,12,FORD FIESTA,10,E01011932,0,1
2024131439517,2024,131439517,1,9,0,-1,19,5,1,-1,0,8,0,0,0,0,1,1,-1,6,-1,-1,-1,998,1,8,FORD FIESTA,-1,-1,0,-1
2024131431542,2024,131431542,1,9,0,-1,19,5,1,-1,0,1,0,0,1,0,1,1,-1,9,1,55,8,999,8,1,FORD FIESTA,1,E01011850,0,2
2024131509162,2024,131509162,2,9,0,-1,19,7,7,-1,0,1,0,0,7,0,1,1,-1,9,1,49,8,1499,2,10,FORD FIESTA,3,E01010834,0,1
2024131424234,2024,131424234,2,9,0,-1,19,5,1,-1,0,2,0,0,0,0,3,1,-1,9,2,61,9,1242,1,14,FORD FIESTA,1,E01011842,0,1
2024131434626,2024,131434626,2,9,0,-1,19,3,7,-1,0,8,0,0,0,0,3,1,-1,2,1,24,5,1388,1,16,FORD FIESTA,10,E01013377,0,4
2024131477538,2024,131477538,2,9,0,-1,5,3,7,-1,0,8,0,0,0,0,1,1,-1,6,1,22,5,1242,1,13,FORD FIESTA,4,E01007536,0,3
2024131490521,2024,131490521,2,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,9,2,80,11,1399,2,16,FORD FIESTA,7,E01011410,0,1
2024131480611,2024,131480611,1,9,0,-1,19,3,7,-1,0,0,0,0,0,0,1,1,-1,9,2,25,5,998,1,11,FORD FIESTA,2,E01011912,0,1
2024131530964,2024,131530964,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,1,1,-1,6,2,39,7,998,1,10,FORD FIESTA,5,E01011798,0,3
2024131480562,2024,131480562,1,9,0,-1,19,2,6,-1,0,8,0,4,0,0,1,1,-1,9,2,70,10,1388,1,19,FORD FIESTA,2,E01011919,0,1
2024131475364,2024,131475364,1,9,0,-1,19,1,5,-1,0,8,1,4,0,0,1,1,-1,9,1,78,11,1388,1,19,FORD FIESTA,10,E01011386,0,1
2024131441144,2024,131441144,2,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,2,1,-1,6,2,30,6,1242,1,11,FORD FIESTA,1,E01011339,0,2
2024131500106,2024,131500106,1,9,0,-1,19,1,1,-1,0,0,0,0,4,7,1,1,-1,1,1,27,6,1242,1,19,FORD FIESTA,7,E01007712,0,4
2024131472188,2024,131472188,2,9,0,-1,19,2,2,-1,0,1,0,0,0,0,4,1,-1,9,2,47,8,1242,1,15,FORD FIESTA,3,E01011489,0,1
2024131441397,2024,131441397,2,9,0,-1,2,0,0,-1,0,0,0,0,0,0,3,1,-1,6,-1,-1,-1,1242,1,17,FORD FIESTA,-1,-1,0,-1
2024131442448,2024,131442448,2,9,0,-1,19,6,6,-1,0,8,0,0,0,0,3,1,-1,2,2,45,7,1242,1,10,FORD FIESTA,5,E01010990,0,1
2024131535615,2024,131535615,2,9,0,-1,19,7,3,-1,0,0,0,0,0,0,3,1,-1,6,1,18,4,1399,2,12,FORD FIESTA,3,E01011286,0,1
2024131393725,2024,131393725,1,9,0,-1,10,1,3,-1,0,1,0,0,0,0,3,1,-1,6,1,19,4,998,1,5,FORD FIESTA,7,E01010593,0,1
2024131450642,2024,131450642,1,9,0,-1,6,3,1,-1,0,6,0,0,0,0,4,1,-1,9,2,21,5,998,1,6,FORD FIESTA,2,E01010940,0,2
